time,[depth_sim_node_depth]depth_m,[data_collector]rpm_NAN,[data_collector]roll_rad,[data_collector]pitch_rad,[data_collector]yaw_rad,[data_collector]v_eb_b_x_m/s,[data_collector]v_eb_b_y_m/s,[data_collector]v_eb_b_z_m/s,[data_collector]lat_rad,[data_collector]lon_rad,[data_collector]alt_m,[data_collector]lat0_rad,[data_collector]lon0_rad,[data_collector]alt0_m,[data_collector]r_b_n_m,[data_collector]r_b_e_m,[data_collector]r_b_d_m,[data_collector]w_ib_b_x_rad/s,[data_collector]w_ib_b_y_rad/s,[data_collector]w_ib_b_z_rad/s,[data_collector]f_ib_b_x_m/s^2,[data_collector]f_ib_b_y_m/s^2,[data_collector]f_ib_b_z_m/s^2,[data_collector]fault_gen/depth_sensor_zero_NAN
1679449598.8091915,-0.018776640,472.53504000000015,5.536055184714166e-11,-1.8400053753913933e-06,0.7853981629337001,0.001388146210286439,2.5125344369708767e-09,-1.2349280736230608e-07,0.6467836953402918,-1.4069862681683711,1.217996946333382e-08,0.6467836953250381,-1.4069862681874037,0.0,9.699276716089875e-05,9.699295213480184e-05,-1.2194966384557574e-08,4.114963396577317e-05,-5.975956278581031e-05,-4.395304869630434e-05,0.011916804856402126,-7.888674356330696e-08,-9.799106243645419,False
1679449598.8591914,-0.012350326,472.53504000000015,5.536055184714166e-11,-1.8400053753913933e-06,0.7853981629337001,0.001388146210286439,2.5125344369708767e-09,-1.2349280736230608e-07,0.6467836953402918,-1.4069862681683711,1.217996946333382e-08,0.6467836953250381,-1.4069862681874037,0.0,9.699276716089875e-05,9.699295213480184e-05,-1.2194966384557574e-08,4.114963396577317e-05,-5.975956278581031e-05,-4.395304869630434e-05,0.011916804856402126,-7.888674356330696e-08,-9.799106243645419,False
1679449598.9091914,0.039546981,472.53504000000015,6.818063386472947e-11,-2.0420915705862163e-06,0.7853981628261045,0.0015074943894435894,3.0351304889757096e-09,-1.338235725015921e-07,0.6467836953419682,-1.4069862681662795,1.3487420772491016e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00010765234075971404,0.0001076525686469575,-1.350546413177008e-08,4.114984534739429e-05,-6.135750965101478e-05,-4.395491955371039e-05,0.011914807259280173,-8.090466985321703e-08,-9.799106221162647,False
1679449598.9591913,-0.019010871,497.8562662400001,8.359559235901198e-11,-2.2619139915598984e-06,0.7853981626966774,0.001639975963397917,3.650988724868623e-09,-1.452578162902889e-07,0.646783695343792,-1.406986268164004,1.490290408961285e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00011924869619904005,0.00011924897570581032,-1.4924552483759286e-08,4.115009512932104e-05,-6.313115301465993e-05,-4.39571228278767e-05,0.013225992677421953,-8.337718307568015e-08,-9.799106315016994,False
1679449599.0091913,0.031059536,497.8562662400001,8.359559235901198e-11,-2.2619139915598984e-06,0.7853981626966774,0.001639975963397917,3.650988724868623e-09,-1.452578162902889e-07,0.646783695343792,-1.406986268164004,1.490290408961285e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00011924869619904005,0.00011924897570581032,-1.4924552483759286e-08,4.115009512932104e-05,-6.313115301465993e-05,-4.39571228278767e-05,0.013225992677421953,-8.337718307568015e-08,-9.799106315016994,False
1679449599.0591912,0.006595369,497.8562662400001,1.0208025873401923e-10,-2.4994651659183e-06,0.7853981625414131,0.0017724573096201857,4.3798514302848184e-09,-1.565866805521866e-07,0.6467836953457631,-1.4069862681615446,1.642446894209067e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00013178183107002977,0.0001317821724996874,-1.6450327829392795e-08,4.115039161432513e-05,-6.490404913792259e-05,-4.395972739710445e-05,0.013223642116757353,-8.390683552424846e-08,-9.799106287516015,False
1679449599.1091912,-0.001005894,523.1774924800001,1.241486657232847e-10,-2.7565924370662685e-06,0.7853981623559688,0.0019187574036744186,5.231233682683462e-09,-1.6905466089866152e-07,0.6467836953478968,-1.4069862681588823,1.8062123229589097e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0001453494578100822,0.0001453498731973275,-1.8092915765445517e-08,4.1150738636405665e-05,-6.686168176917045e-05,-4.396276821134175e-05,0.014602997284465413,-8.473629150950097e-08,-9.799106382149281,False
1679449599.1591911,-0.010854351,523.1774924800001,1.241486657232847e-10,-2.7565924370662685e-06,0.7853981623559688,0.0019187574036744186,5.231233682683462e-09,-1.6905466089866152e-07,0.6467836953478968,-1.4069862681588823,1.8062123229589097e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0001453494578100822,0.0001453498731973275,-1.8092915765445517e-08,4.1150738636405665e-05,-6.686168176917045e-05,-4.396276821134175e-05,0.014602997284465413,-8.473629150950097e-08,-9.799106382149281,False
1679449599.209191,-0.002109819,523.1774924800001,1.5041481619347508e-10,-3.033286490766854e-06,0.785398162135157,0.0020650572030339355,6.228967935265322e-09,-1.813864038972219e-07,0.6467836953501932,-1.406986268156017,1.981334816737746e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0001599515733013496,0.00015995207674908884,-1.984985459372326e-08,4.11511461971037e-05,-6.881838297540133e-05,-4.396632858477206e-05,0.014600256462588527,-8.322558901347776e-08,-9.799106348675126,False
1679449599.259191,0.028040093,523.1774924800001,1.5041481619347508e-10,-3.033286490766854e-06,0.785398162135157,0.0020650572030339355,6.228967935265322e-09,-1.813864038972219e-07,0.6467836953501932,-1.406986268156017,1.981334816737746e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0001599515733013496,0.00015995207674908884,-1.984985459372326e-08,4.11511461971037e-05,-6.881838297540133e-05,-4.396632858477206e-05,0.014600256462588527,-8.322558901347776e-08,-9.799106348675126,False
1679449599.309191,0.007372493,548.49871872,1.8154084346447996e-10,-3.331484750115622e-06,0.7853981618733744,0.002225861090089616,7.384782604956994e-09,-1.948867062767672e-07,0.6467836953526684,-1.4069862681529286,2.1688061007345958e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00017569073581484248,0.00017569134365944434,-2.1731204912722036e-08,4.1151619018944976e-05,-7.096882876585201e-05,-4.3970451367502505e-05,0.01604774315805389,-8.186698199100644e-08,-9.799106443052057,False
1679449599.359191,-0.063853842,548.49871872,1.8154084346447996e-10,-3.331484750115622e-06,0.7853981618733744,0.002225861090089616,7.384782604956994e-09,-1.948867062767672e-07,0.6467836953526684,-1.4069862681529286,2.1688061007345958e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00017569073581484248,0.00017569134365944434,-2.1731204912722036e-08,4.1151619018944976e-05,-7.096882876585201e-05,-4.3970451367502505e-05,0.01604774315805389,-8.186698199100644e-08,-9.799106443052057,False
1679449599.409191,-0.059338643,548.49871872,2.1831003407887764e-10,-3.6511757143100633e-06,0.7853981615639924,0.0023866646008711806,8.72761619569505e-09,-2.0821320608183793e-07,0.6467836953553225,-1.406986268149617,2.3683051749842555e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00019256694136874725,0.0001925676725890402,-2.3733825606298732e-08,4.115216922180285e-05,-7.311812447427691e-05,-4.397523790793585e-05,0.016044572847266875,-7.767271986426461e-08,-9.799106402502337,False
1679449599.4591908,-0.060416668,573.8199449599999,2.61562917605725e-10,-3.994386522688174e-06,0.7853981611998856,0.0025626575239409543,1.0271487636040855e-08,-2.2273057047194387e-07,0.6467836953581724,-1.4069862681460612,2.580799500775868e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00021068759390758835,0.0002106884703222061,-2.586756418182604e-08,4.115280243500176e-05,-7.547013649821847e-05,-4.3980739226676144e-05,0.01756015091954027,-7.347889503175895e-08,-9.799106495438396,False
1679449599.5091908,-0.019822837,573.8199449599999,3.122864771393222e-10,-4.361103094575626e-06,0.7853981607726864,0.0027386499722907927,1.2051445665941457e-08,-2.3702880330846907e-07,0.6467836953612178,-1.4069862681422611,2.8058847692092404e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00023005268840712675,0.00023005373516981205,-2.81284599494638e-08,4.115353330835036e-05,-7.782074045237953e-05,-4.398707826210909e-05,0.01755650995560915,-6.585761661681343e-08,-9.799106446548706,False
1679449599.5591908,-0.030395724,573.8199449599999,3.122864771393222e-10,-4.361103094575626e-06,0.7853981607726864,0.0027386499722907927,1.2051445665941457e-08,-2.3702880330846907e-07,0.6467836953612178,-1.4069862681422611,2.8058847692092404e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00023005268840712675,0.00023005373516981205,-2.81284599494638e-08,4.115353330835036e-05,-7.782074045237953e-05,-4.398707826210909e-05,0.01755650995560915,-6.585761661681343e-08,-9.799106446548706,False
1679449599.6091907,-0.100155847,573.8199449599999,3.7153596811738157e-10,-4.7513103602991755e-06,0.7853981602734323,0.002914641912169112,1.4084291021554016e-08,-2.510923200580513e-07,0.646783695364459,-1.406986268138217,3.043128720945425e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0002506622194860451,0.00025066346532249455,-3.051227261134945e-08,4.115436866854899e-05,-8.016983743654128e-05,-4.399431452756021e-05,0.017552635428796804,-5.664464011671954e-08,-9.799106395275222,False
1679449599.6591907,-0.067680722,597.04396546048,4.4042773586178296e-10,-5.166943716036272e-06,0.7853981596926214,0.0031051676540497964,1.6385248915394853e-08,-2.662229547064204e-07,0.646783695367912,-1.4069862681339085,3.293307449143815e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00027261895475112584,0.000272620432172802,-3.302696600587175e-08,4.115531453328739e-05,-8.271247631631437e-05,-4.4002503239568814e-05,0.01900194279671162,-4.728723919942282e-08,-9.799106470957165,False
1679449599.7091906,-0.071796186,597.04396546048,4.4042773586178296e-10,-5.166943716036272e-06,0.7853981596926214,0.0031051676540497964,1.6385248915394853e-08,-2.662229547064204e-07,0.646783695367912,-1.4069862681339085,3.293307449143815e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00027261895475112584,0.000272620432172802,-3.302696600587175e-08,4.115531453328739e-05,-8.271247631631437e-05,-4.4002503239568814e-05,0.01900194279671162,-4.728723919942282e-08,-9.799106470957165,False
1679449599.7591906,-0.073752909,597.04396546048,5.202551470566628e-10,-5.607985096645769e-06,0.7853981590192437,0.003295692771164219,1.8996877516671306e-08,-2.8106522879422115e-07,0.646783695371577,-1.4069862681293355,3.555890481980018e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00029592288759118876,0.00029592463349660986,-3.5667331703154e-08,4.115638860824567e-05,-8.525330867854192e-05,-4.401179398547585e-05,0.018997558511918856,-3.3787911849140126e-08,-9.799106410125319,False
1679449599.8091905,-0.111404436,597.04396546048,5.202551470566628e-10,-5.607985096645769e-06,0.7853981590192437,0.003295692771164219,1.8996877516671306e-08,-2.8106522879422115e-07,0.646783695371577,-1.4069862681293355,3.555890481980018e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00029592288759118876,0.00029592463349660986,-3.5667331703154e-08,4.115638860824567e-05,-8.525330867854192e-05,-4.401179398547585e-05,0.018997558511918856,-3.3787911849140126e-08,-9.799106410125319,False
1679449599.8591905,-0.099215484,620.2679859609599,6.123905171058787e-10,-6.076444203332019e-06,0.7853981582415926,0.003501328144036698,2.1938849972634768e-08,-2.9697141894254846e-07,0.6467836953754706,-1.4069862681244771,3.8315862757989846e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00032068086131795213,0.00032068291726877486,-3.844069193191744e-08,4.11575986929088e-05,-8.799511352871754e-05,-4.402225777980587e-05,0.020503993610673236,-1.9778625383128445e-08,-9.799106480897361,False
1679449599.9091904,-0.095998013,620.2679859609599,7.184062784316745e-10,-6.572299522914795e-06,0.7853981573462516,0.003706962755863273,2.5259432452577857e-08,-3.1252650249726e-07,0.6467836953795929,-1.4069862681193335,4.1197495087197e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0003468928678776515,0.00034689528078050394,-4.134070543318071e-08,4.115896480200227e-05,-9.073476705651477e-05,-4.403406436862041e-05,0.020499058570729093,-1.0879925051216894e-09,-9.799106409043665,False
1679449599.9591904,-0.139078010,620.2679859609599,7.184062784316745e-10,-6.572299522914795e-06,0.7853981573462516,0.003706962755863273,2.5259432452577857e-08,-3.1252650249726e-07,0.6467836953795929,-1.4069862681193335,4.1197495087197e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0003468928678776515,0.00034689528078050394,-4.134070543318071e-08,4.115896480200227e-05,-9.073476705651477e-05,-4.403406436862041e-05,0.020499058570729093,-1.0879925051216894e-09,-9.799106409043665,False
1679449600.0091903,-0.142302702,643.4920064614398,8.399478600403222e-10,-7.09763449022075e-06,0.7853981563191458,0.0039282840564369105,2.897721717864596e-08,-3.291297926034846e-07,0.6467836953839613,-1.4069862681138827,4.420997776884439e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00037466982610789964,0.0003746726484743206,-4.4373824764638215e-08,4.116049413564282e-05,-9.368276652396189e-05,-4.4047280956479456e-05,0.022062579636238124,1.7919128599719646e-08,-9.799106473059833,False
1679449600.0591903,-0.207572622,643.4920064614398,9.789094151735823e-10,-7.652423627768751e-06,0.785398155144074,0.004149604437245559,3.3152227074521066e-08,-3.453086335502282e-07,0.6467836953885758,-1.4069862681081249,4.7345518793509416e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00040401172627871845,0.00040401501707305003,-4.753238734403186e-08,4.1162211568395056e-05,-9.662821823782646e-05,-4.406211888351097e-05,0.02205705122610391,4.274529529917129e-08,-9.799106388511289,False
1679449600.1091902,-0.187731064,643.4920064614398,9.789094151735823e-10,-7.652423627768751e-06,0.785398155144074,0.004149604437245559,3.3152227074521066e-08,-3.453086335502282e-07,0.6467836953885758,-1.4069862681081249,4.7345518793509416e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00040401172627871845,0.00040401501707305003,-4.753238734403186e-08,4.1162211568395056e-05,-9.662821823782646e-05,-4.406211888351097e-05,0.02205705122610391,4.274529529917129e-08,-9.799106388511289,False
1679449600.1591902,-0.202574547,643.4920064614398,1.1372902240258263e-09,-8.236639995237259e-06,0.7853981538038962,0.004370923844980705,3.781097719629114e-08,-3.6103839298314474e-07,0.6467836953934365,-1.40698626810206,5.05958854612154e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00043491855809681167,0.00043492238310894016,-5.080828966432564e-08,4.116412761026719e-05,-9.957097591344364e-05,-4.4078672005085666e-05,0.022051229124666474,7.001864486001893e-08,-9.799106300202231,False
1679449600.2091901,-0.193900360,666.7160269619199,1.3171939100359835e-09,-8.852438918005208e-06,0.7853981522805332,0.004608506298033415,4.2980010655682317e-08,-3.777695754566318e-07,0.6467836953985613,-1.4069862680956655,5.3965616010007064e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0004675053150605673,0.00046750974727659034,-5.420639934535245e-08,4.116625259105399e-05,-0.00010272926867253943,-4.409703570878651e-05,0.02367149938191236,9.828800447182566e-08,-9.799106352305252,False
1679449600.25919,-0.115253433,666.7160269619199,1.3171939100359835e-09,-8.852438918005208e-06,0.7853981522805332,0.004608506298033415,4.2980010655682317e-08,-3.777695754566318e-07,0.6467836953985613,-1.4069862680956655,5.3965616010007064e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0004675053150605673,0.00046750974727659034,-5.420639934535245e-08,4.116625259105399e-05,-0.00010272926867253943,-4.409703570878651e-05,0.02367149938191236,9.828800447182566e-08,-9.799106352305252,False
1679449600.30919,-0.181119000,666.7160269619199,1.5209996775261832e-09,-9.49978885896428e-06,0.7853981505535333,0.004846087590331074,4.872630674275075e-08,-3.9396522371670905e-07,0.6467836954039503,-1.4069862680889413,5.744490015726026e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0005017719848912805,0.0005017771054394624,-5.771705463788187e-08,4.1168614069295226e-05,-0.00010588440771329565,-4.411744587610104e-05,0.023665039860222635,1.3300247090935938e-07,-9.79910624922061,False
1679449600.35919,-0.195615207,666.7160269619199,1.7512061048971824e-09,-1.0178656627230826e-05,0.7853981486013637,0.005083667660466142,5.50804246515198e-08,-4.095969583115015e-07,0.6467836954096036,-1.4069862680818874,6.102342066397903e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0005377185546615987,0.0005377244532412256,-6.133008652594581e-08,4.117122397801515e-05,-0.00010903622765739708,-4.414001062885726e-05,0.023658265351339074,1.7049354473089007e-07,-9.799106141808597,False
1679449600.40919,-0.216540167,666.7160269619199,1.7512061048971824e-09,-1.0178656627230826e-05,0.7853981486013637,0.005083667660466142,5.50804246515198e-08,-4.095969583115015e-07,0.6467836954096036,-1.4069862680818874,6.102342066397903e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0005377185546615987,0.0005377244532412256,-6.133008652594581e-08,4.117122397801515e-05,-0.00010903622765739708,-4.414001062885726e-05,0.023658265351339074,1.7049354473089007e-07,-9.799106141808597,False
1679449600.45919,-0.208718919,666.7160269619199,2.010430016674976e-09,-1.0889007378818914e-05,0.7853981464014103,0.005321246447032792,6.207292537537796e-08,-4.246363922497458e-07,0.6467836954155209,-1.406986268074504,6.469035366672572e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0005753450107956968,0.0005753517861056019,-6.503481904301344e-08,4.117409413688211e-05,-0.00011218456319379331,-4.416483807212128e-05,0.023651176196865707,2.107336546640292e-07,-9.799106030071092,False
1679449600.5091898,0.000000000,689.9400474623998,2.301377628264599e-09,-1.1633065645828756e-05,0.7853981439302083,0.005575664536068948,6.972787757049954e-08,-4.4057916106492557e-07,0.6467836954217212,-1.4069862680667675,6.84475245598147e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0006147704204775752,0.000614778180548426,-6.883347612926093e-08,4.1177233374650045e-05,-0.00011555535457306618,-4.419201477153849e-05,0.025327815343083315,2.515608070460495e-07,-9.79910606251698,True
1679449600.5591898,0.000000000,689.9400474623998,2.627111954833831e-09,-1.2410791179304244e-05,0.7853981411612069,0.005830081117142618,7.813243715366066e-08,-4.558259192507072e-07,0.6467836954282045,-1.406986268058678,7.228222455690405e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00065599476776305,0.0006560036311883684,-7.271351815611448e-08,4.1180677368069935e-05,-0.00011892212104578587,-4.422184796179852e-05,0.025320043537072064,3.0073340861316386e-07,-9.799105933327288,True
1679449600.6091897,0.000000000,689.9400474623998,2.627111954833831e-09,-1.2410791179304244e-05,0.7853981411612069,0.005830081117142618,7.813243715366066e-08,-4.558259192507072e-07,0.6467836954282045,-1.406986268058678,7.228222455690405e-08,0.6467836953250381,-1.4069862681874037,0.0,0.00065599476776305,0.0006560036311883684,-7.271351815611448e-08,4.1180677368069935e-05,-0.00011892212104578587,-4.422184796179852e-05,0.025320043537072064,3.0073340861316386e-07,-9.799105933327288,True
1679449600.6591897,0.000000000,689.9400474623998,2.990829370383805e-09,-1.3222141867254687e-05,0.7853981380666165,0.006084496119859451,8.732162678552695e-08,-4.7034409926882555e-07,0.6467836954349706,-1.4069862680502354,7.618116483771754e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0006990180359651213,0.0006990281323913672,-7.666182503841723e-08,4.118443944555699e-05,-0.00012228467630748675,-4.425446146387979e-05,0.025311935195246618,3.5300403382854043e-07,-9.799105799183264,True
1679449600.7091897,0.000000000,710.9010067030015,3.3958582679037976e-09,-1.4069181008983281e-05,0.7853981346174089,0.006354604123662551,9.733049785150965e-08,-4.855246199078503e-07,0.6467836954420371,-1.406986268041418,8.01423702764774e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0007439511855902336,0.000743962656201178,-8.067685646185174e-08,4.118853270284412e-05,-0.00012585356394948232,-4.428998056744342e-05,0.026872935083194903,4.069553332203559e-07,-9.799105798480053,True
1679449600.7591896,0.000000000,710.9010067030015,3.3958582679037976e-09,-1.4069181008983281e-05,0.7853981346174089,0.006354604123662551,9.733049785150965e-08,-4.855246199078503e-07,0.6467836954420371,-1.406986268041418,8.01423702764774e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0007439511855902336,0.000743962656201178,-8.067685646185174e-08,4.118853270284412e-05,-0.00012585356394948232,-4.428998056744342e-05,0.026872935083194903,4.069553332203559e-07,-9.799105798480053,True
1679449600.8091896,0.000000000,731.8619659436031,3.845886578647995e-09,-1.495403088785966e-05,0.7853981307814103,0.0066408746322429695,1.0824791070513031e-07,-5.013279664555418e-07,0.6467836954494219,-1.4069862680322034,8.416257149261655e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0007909084964132957,0.0007909214951779878,-8.475581944967595e-08,4.119299298580405e-05,-0.0001296346824509428,-4.432871995208546e-05,0.02848051482925437,4.678844976373945e-07,-9.799105787718512,True
1679449600.8591895,0.000000000,731.8619659436031,3.845886578647995e-09,-1.495403088785966e-05,0.7853981307814103,0.0066408746322429695,1.0824791070513031e-07,-5.013279664555418e-07,0.6467836954494219,-1.4069862680322034,8.416257149261655e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0007909084964132957,0.0007909214951779878,-8.475581944967595e-08,4.119299298580405e-05,-0.0001296346824509428,-4.432871995208546e-05,0.02848051482925437,4.678844976373945e-07,-9.799105787718512,True
1679449600.9091895,0.000000000,731.8619659436031,4.345054416706062e-09,-1.5876639236398093e-05,0.7853981265225162,0.006927143118438268,1.201848952014868e-07,-5.162051409468133e-07,0.6467836954571251,-1.4069862680225915,8.822482537395477e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0008398899469574554,0.0008399046421980464,-8.888198373240584e-08,4.119786550286497e-05,-0.00013341057418832467,-4.4371071336235156e-05,0.02847127185989493,5.393879945399633e-07,-9.799105619915283,True
1679449600.9591894,0.000000000,752.8229251842048,4.8976156505995944e-09,-1.683918467521925e-05,0.7853981218034921,0.007230043506867903,1.331734726480064e-07,-5.316171595658689e-07,0.6467836954651651,-1.4069862680125593,9.232351658417477e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0008910131351370558,0.0008910297099645936,-9.305026739743623e-08,4.120316151349676e-05,-0.00013740433058131367,-4.441714917243868e-05,0.030125030005144417,6.120496726738992e-07,-9.799105591495621,True
1679449601.0091894,0.000000000,752.8229251842048,4.8976156505995944e-09,-1.683918467521925e-05,0.7853981218034921,0.007230043506867903,1.331734726480064e-07,-5.316171595658689e-07,0.6467836954651651,-1.4069862680125593,9.232351658417477e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0008910131351370558,0.0008910297099645936,-9.305026739743623e-08,4.120316151349676e-05,-0.00013740433058131367,-4.441714917243868e-05,0.030125030005144417,6.120496726738992e-07,-9.799105591495621,True
1679449601.0591893,0.000000000,752.8229251842048,5.508265263435907e-09,-1.7841607465806407e-05,0.7853981165832329,0.007532941564472402,1.4732302963814007e-07,-5.459544297694265e-07,0.646783695473542,-1.4069862680021068,9.64390630083947e-08,0.6467836953250381,-1.4069862681874037,0.0,0.0009442780363041483,0.0009442966901629071,-9.724132574568322e-08,4.120892511592141e-05,-0.0001413921131042753,-4.446733916881916e-05,0.030114974082104236,6.950219869977943e-07,-9.799105399726587,True
1679449601.1091893,0.000000000,773.7838844248064,6.181943906143964e-09,-1.888614204688646e-05,0.7853981108183719,0.007852940887551698,1.6269754498684381e-07,-5.60729561808568e-07,0.6467836954822747,-1.4069862679912104,1.0056324104462962e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0009998055660586905,0.000999826515609177,-1.0144753046631016e-07,4.12151807528644e-05,-0.0001456033421641055,-4.452186897572107e-05,0.03181486513161828,7.821972509763536e-07,-9.79910535184049,True
1679449601.1591892,0.000000000,773.7838844248064,6.181943906143964e-09,-1.888614204688646e-05,0.7853981108183719,0.007852940887551698,1.6269754498684381e-07,-5.60729561808568e-07,0.6467836954822747,-1.4069862679912104,1.0056324104462962e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0009998055660586905,0.000999826515609177,-1.0144753046631016e-07,4.12151807528644e-05,-0.0001456033421641055,-4.452186897572107e-05,0.03181486513161828,7.821972509763536e-07,-9.79910535184049,True
1679449601.2091892,0.000000000,773.7838844248064,6.9240283808664576e-09,-1.997272065619045e-05,0.7853981044616752,0.00817293753505834,1.7940634898852708e-07,-5.742716762896886e-07,0.6467836954913632,-1.40698626797987,1.0467359981078534e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0010575956961018133,0.0010576191767640328,-1.0564669462490942e-07,4.122197202186842e-05,-0.00014980779497539775,-4.4581123880453976e-05,0.03180395008253151,8.795618056902395e-07,-9.799105134208167,True
1679449601.2591891,0.000000000,773.7838844248064,6.9240283808664576e-09,-1.997272065619045e-05,0.7853981044616752,0.00817293753505834,1.7940634898852708e-07,-5.742716762896886e-07,0.6467836954913632,-1.40698626797987,1.0467359981078534e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0010575956961018133,0.0010576191767640328,-1.0564669462490942e-07,4.122197202186842e-05,-0.00014980779497539775,-4.4581123880453976e-05,0.03180395008253151,8.795618056902395e-07,-9.799105134208167,True
1679449601.309189,0.000000000,794.7448436654081,7.740100257176556e-09,-2.1103632260558617e-05,0.7853980974639484,0.00851050477358133,1.9750499103624024e-07,-5.881231988676275e-07,0.646783695500827,-1.406986267968061,1.0875880615206432e-07,0.6467836953250381,-1.4069862681874037,0.0,0.001117772659515595,0.0011177989262269258,-1.0982814725399121e-07,4.122931926902713e-05,-0.0001542411472051071,-4.4645301518358706e-05,0.033549927269091555,9.80119959354093e-07,-9.799105062729618,True
1679449601.359189,0.000000000,794.7448436654081,8.636287705508043e-09,-2.227880019802969e-05,0.7853980897711681,0.008848068952167724,2.1712998331266138e-07,-6.005645883409767e-07,0.6467836955106663,-1.4069862679557836,1.127932084121574e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0011803364239405029,0.0011803657530832735,-1.1396652918557e-07,4.1237277129891137e-05,-0.00015866683321331078,-4.471488328987033e-05,0.0335381056878627,1.093453233860951e-06,-9.799104816349988,True
1679449601.409189,0.000000000,814.3643015146113,9.618888274456098e-09,-2.3500410150153063e-05,0.7853980813275993,0.009202504182985944,2.3832990796922743e-07,-6.130621242903395e-07,0.6467836955208996,-1.4069862679430145,1.167612034035556e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0012454062746819223,0.0012454389647367,-1.1804694288639593e-07,4.124586241149092e-05,-0.0001633110899971642,-4.4790041858799396e-05,0.03521324023368198,1.2092026521381745e-06,-9.799104708128922,True
1679449601.459189,0.000000000,814.3643015146113,9.618888274456098e-09,-2.3500410150153063e-05,0.7853980813275993,0.009202504182985944,2.3832990796922743e-07,-6.130621242903395e-07,0.6467836955208996,-1.4069862679430145,1.167612034035556e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0012454062746819223,0.0012454389647367,-1.1804694288639593e-07,4.124586241149092e-05,-0.0001633110899971642,-4.4790041858799396e-05,0.03521324023368198,1.2092026521381745e-06,-9.799104708128922,True
1679449601.509189,0.000000000,833.9837593638142,1.0694832271505749e-08,-2.4770696752948606e-05,0.785398072071913,0.009574221660849858,2.612629301473294e-07,-6.255252044002765e-07,0.6467836955315464,-1.4069862679297296,1.2064485400387595e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0013131044035252135,0.001313140777283615,-1.220522135447634e-07,4.1255138249119825e-05,-0.00016817881306606928,-4.4871336744652824e-05,0.03692901727366808,1.3382069781512945e-06,-9.799104581775598,True
1679449601.5591888,0.000000000,833.9837593638142,1.1871676674163923e-08,-2.608956671885645e-05,0.785398061937209,0.009945935347569206,2.8608663130928106e-07,-6.362406788053697e-07,0.6467836955426064,-1.4069862679159288,1.24412409317777e-07,0.6467836953250381,-1.4069862681874037,0.0,0.0013834307703951133,0.0013834711771839967,-1.2595094281632992e-07,4.126516727263057e-05,-0.0001730372073469685,-4.495932363665695e-05,0.036915714421050544,1.4818538559993123e-06,-9.799104280553689,True
